model_number,star_age,star_mass,log_L,Teff,radius,log_R,log_center_T,log_center_Rho,center_h1,center_he4,center_c12,center_o16,surface_h1,surface_he4,he_core_mass,co_core_mass,fe_core_mass,surf_avg_v_div_v_crit
87,387.02440743444197,49.999999999281,5.541430322323405,51586.21393919149,7.384158533896024,0.8683010121859409,7.670263704502322,0.6068510705666368,0.7600000947768758,0.23999967877123757,4.432330399434407e-33,3.5747368100777006e-36,0.7600000000000005,0.23999000000000006,0.0,0.0,0.0,0.20415822841898515
88,464.4292989213303,49.99999999928015,5.542962747756267,51731.36846407986,7.355743905229695,0.866626600598439,7.6727099526557,0.6144639431074248,0.7600000493852384,0.23999983260414826,5.708587933048656e-33,7.233043314241063e-36,0.7600000000000001,0.23999000000000006,0.0,0.0,0.0,0.20510810078577385
89,557.3151687055964,49.99999999927912,5.544767939460105,51905.62636555049,7.321638095989311,0.8646082581703092,7.675650892332143,0.6236099970998024,0.760000014286932,0.23999993032857592,7.735007577095165e-33,1.5402581356644646e-35,0.7600000000000007,0.2399900000000001,0.0,0.0,0.0,0.2068242309535527
90,668.7782124467157,49.99999999927789,5.546909666386302,52116.63897982717,7.2803992084678075,0.8621551937747506,7.679175276216734,0.6345628395708492,0.7599999850780409,0.23999999024362334,1.1133568434476444e-32,3.492761873752586e-35,0.76,0.23998999999999995,0.0,0.0,0.0,0.20829760222524238
91,802.5338649360589,49.99999999927641,5.5494049297625,52371.1626490818,7.2305476898878345,0.8591711948999736,7.683415668174045,0.6477368378784887,0.7599999557183429,0.24000003229473554,1.7305782065890743e-32,8.761356485392527e-35,0.7600000000000005,0.23999000000000004,0.0,0.0,0.0,0.2100132867088973
92,963.0406479232706,49.99999999927464,5.552253759661127,52677.0050057387,7.170309319099624,0.855537891048627,7.688447582100763,0.6633226283516028,0.7599999216681268,0.24000007071474702,2.9383872624952205e-32,2.4005090620894547e-34,0.76,0.23999,0.0,0.0,0.0,0.21212967212926467
93,1155.6487875079245,49.999999999272504,5.555433672700511,53043.561659641986,7.097487596723871,0.8511046422434619,7.694473132726264,0.6819451407335099,0.7599998778024446,0.24000011621606274,5.588845128659956e-32,7.555240681084695e-34,0.7600000000000002,0.23998999999999998,0.0,0.0,0.0,0.21479311167373372
94,1386.7785550095093,49.999999999269946,5.558911189262943,53483.212467625686,7.00928606631217,0.8456737849779214,7.7016111926273485,0.7039700302226994,0.7599998199477914,0.24000017501485302,1.2144615723050893e-31,2.7241791445354007e-33,0.7600000000000001,0.23999000000000006,0.0,0.0,0.0,0.21764380717272036
95,1664.1342760114112,49.999999999266876,5.562600381380337,54008.86207404701,6.9027683208936,0.8390232973132692,7.710081212720044,0.7300433719564657,0.7599997416773508,0.24000025410741826,3.096394624676017e-31,1.1695521565470723e-32,0.7599999999999998,0.23998999999999995,0.0,0.0,0.0,0.2209092520437288
96,1996.9611412136933,49.999999999263174,5.566400180790559,54636.04646397163,6.774772560759069,0.830894719876287,7.720100318270179,0.7608115007993934,0.7599996334524203,0.2400003631127217,9.562231241167341e-31,6.10961712139114e-32,0.76,0.23999,0.0,0.0,0.0,0.22451947540433773
97,2396.3533794564323,49.99999999925872,5.570197438316796,55383.08805369192,6.6221276032808865,0.8209975450156921,7.731903905784073,0.7969698368076592,0.7599994807518224,0.24000051653739396,3.655797521779214e-30,3.8697761335390687e-31,0.7600000000000001,0.23998999999999998,0.0,0.0,0.0,0.22862027504792198
98,2875.6240653477184,49.999999999253355,5.573871220481042,56269.95294844826,6.4422217106030395,0.8090356670894748,7.7457458840354345,0.8392640976353423,0.7599992708802288,0.24000072703033848,1.7038861668433044e-29,2.742517455245626e-30,0.7599999999999999,0.2399900000000001,0.0,0.0,0.0,0.23350862882446288
99,3450.7488884172617,49.99999999924691,5.577327124441999,57321.07818191184,6.2328693241192425,0.7946880217405715,7.76188392851204,0.8884519373495396,0.7599989413565537,0.24000105714322742,1.0830027240571225e-28,2.4530390242007367e-29,0.759999999999999,0.23998999999999998,0.0,0.0,0.0,0.2387500125770002
100,4140.898676100714,49.999999999239144,5.580496668820566,58562.8122437165,5.993184500463869,0.7776576476781283,7.780579721826867,0.9452988964209079,0.7599984449489674,0.24000155400555015,8.495376075413384e-28,2.2535475954591415e-28,0.7599999999999982,0.23998999999999998,0.0,0.0,0.0,0.24462126338454168
101,4868.403755760119,49.99999999923092,5.583353256733023,59846.434160879704,5.757755667318137,0.760253231471742,7.799530723099328,1.002876598346315,0.7599977643486638,0.24000223493287695,6.2864210179731996e-27,1.6867691006971338e-27,0.7599999999999955,0.2399899999999999,0.0,0.0,0.0,0.25059189948830013
102,5539.6159979117865,49.99999999922333,5.585952361268241,61007.792801505544,5.557234402583376,0.7448587155907653,7.816384341630857,1.0541238737227785,0.7599969894034303,0.24000301008213146,3.316599678975718e-26,8.437696107171548e-27,0.7599999999999917,0.23999,0.0,0.0,0.0,0.25605228914476874
103,6196.681405542781,49.999999999215866,5.588323100699517,62127.186796955764,5.3734267621857725,0.7302513339806093,7.832340296866412,1.1026288715109005,0.7599960445546577,0.24000395507966432,1.6273710687924994e-25,3.856219805111628e-26,0.7599999999999857,0.23998999999999987,0.0,0.0,0.0,0.26125711841436056
104,6942.35472065517,49.99999999920738,5.590575151387706,63379.81100550278,5.176531450144717,0.714038856922038,7.849863879269141,1.1558197557217502,0.7599946832822412,0.24000531646798298,1.0108651854814565e-24,2.1962979248256356e-25,0.7599999999999745,0.23998999999999981,0.0,0.0,0.0,0.2669497383881205
105,7750.336567075269,49.99999999919816,5.59274003483789,64711.38505664615,4.97807903567612,0.697061787508719,7.868084247227392,1.211073075692063,0.7599928153328659,0.24000718450369674,7.027821873291874e-24,1.3831668733377193e-24,0.7599999999999553,0.23999000000000004,0.0,0.0,0.0,0.2728771475981633
106,8510.882058268415,49.99999999918945,5.5948449073011535,65938.28779164785,4.806182780341883,0.6818002831105011,7.884595421004119,1.2611881978424198,0.7599907139329514,0.24000928595707313,4.1037942546949236e-23,7.375826920814317e-24,0.7599999999999261,0.23998999999999981,0.0,0.0,0.0,0.2785925471763542
107,9263.540353477218,49.999999999180794,5.596863343518378,67132.70250762206,4.6474697477684215,0.667216571457384,7.9003779482608,1.3090857196944838,0.7599880734458035,0.24001192647958167,2.6775385676339003e-22,4.4099789882028895e-23,0.7599999999998833,0.23999,0.0,0.0,0.0,0.2841199391371459
108,10120.152106070362,49.9999999991709,5.598814100327251,68471.5292019971,4.4775470337882375,0.6510401565327744,7.917713476286961,1.361618996874639,0.7599843198415672,0.24001568010862986,2.493328593380199e-21,3.7286416503932937e-22,0.7599999999998062,0.23998999999999981,0.0,0.0,0.0,0.29009609198655406
109,11050.569757606529,49.999999999160124,5.600713513717106,69894.5064411699,4.306493864259316,0.634123832785156,7.935748758621739,1.4162109100454696,0.759979534429113,0.240020465537126,2.4723234669191454e-20,3.3361216287246397e-21,0.7599999999996744,0.23999,0.0,0.0,0.0,0.2965085870400447
110,11931.211515769748,49.99999999914987,5.602578700921482,71207.5907782469,4.158052102254847,0.6188899269338838,7.952131567446243,1.4658475727747742,0.7599736234064172,0.2400263765690497,1.954034205370427e-19,2.3927436461648946e-20,0.7599999999994842,0.23998999999999981,0.0,0.0,0.0,0.30257602366080116
111,12912.098214633843,49.999999999138424,5.604379142938464,72643.93080380655,4.003538969657201,0.60244406020043,7.969647762100888,1.5188266703376458,0.7599654045461494,0.24003459543590558,1.8088747555245575e-18,1.9883436136330543e-19,0.7599999999991561,0.23998999999999993,0.0,0.0,0.0,0.309057059169238
112,13968.966636690431,49.99999999912603,5.6061175777224745,74151.55539598037,3.850094766248828,0.585471419366272,7.987668111386271,1.5732850304842823,0.7599547145920754,0.2400452853946002,1.5916524088440263e-17,1.5576661651653127e-18,0.7599999999986029,0.2399900000000001,0.0,0.0,0.0,0.31582114529317146
113,14969.804295215163,49.999999999114245,5.607818441335847,75536.02901104122,3.717526574745384,0.5702540817599707,8.00396578308778,1.6225670480235244,0.7599423305063138,0.24005766948337431,1.0142736950779282e-16,8.907262040305768e-18,0.7599999999978212,0.23998999999999995,0.0,0.0,0.0,0.3222344752711828
114,16084.723342843658,49.999999999101064,5.60943903550808,77042.86330678228,3.5802046193710044,0.5539078485780133,8.021292313196797,1.674854124025401,0.7599254017978087,0.2400745981942564,7.427862198936747e-16,5.807916203176047e-17,0.7599999999964897,0.2399900000000002,0.0,0.0,0.0,0.32905063921669037
115,17289.502308512678,49.99999999908675,5.610976644981966,78617.70770845436,3.444298082254289,0.5371007298536996,8.039034823747539,1.7283222454769915,0.7599049780952352,0.2400950218985509,5.089319199382939e-15,3.5517847344076797e-16,0.7599999999942738,0.23999000000000056,0.0,0.0,0.0,0.3361464408770149
116,18438.59307555175,49.99999999907305,5.612452043574725,80061.08566984168,3.3268730772384205,0.5220362325170224,8.05505042592236,1.7765843740915632,0.7598800582771722,0.2401199417173578,2.7025294045576632e-14,1.7121992264155967e-15,0.7599999999911612,0.23999000000000206,0.0,0.0,0.0,0.3428501645899737
117,19724.612602463352,49.99999999905765,5.613767428458677,81616.27241144436,3.206146505298985,0.5059833636167496,8.071867571498009,1.8270800940955982,0.7598455423916156,0.24015445760103876,1.5809312168458993e-13,9.104745494013938e-15,0.7599999999859083,0.23999000000000664,0.0,0.0,0.0,0.3498796054719813
118,21127.39530783249,49.99999999904076,5.614575398746044,83162.10649767776,3.090935177837944,0.49008989726567287,8.08808346586661,1.875287137065212,0.7597873157878187,0.24021268419126834,8.577197156073779e-13,4.530873022323171e-14,0.7599999999772532,0.2399900000000222,0.0,0.0,0.0,0.35640240574780974
119,22650.926809746772,49.99999999902235,5.613576182411431,84433.97831040928,2.9950684126886364,0.4764067468968946,8.100472426391084,1.910838931946951,0.7597063286119426,0.24029367133085983,2.8134336987953938e-12,1.3941602151628576e-13,0.7599999999632868,0.23999000000007448,0.0,0.0,0.0,0.36031184446799963
120,24479.164612043915,49.9999999990002,5.607795261810001,85125.8539440663,2.9270344140092255,0.4664278285924681,8.105686944106314,1.923548779518552,0.7595235983324697,0.24047640155084873,6.091927456291293e-12,2.936844407496266e-13,0.7599999999381508,0.23999000000029438,0.0,0.0,0.0,0.3579315194666459
121,26673.04997480048,49.99999999897364,5.5965472342674065,85202.63620607645,2.8841690593528844,0.4600207135342776,8.104387027213258,1.91678481892382,0.7592631077494897,0.2407368920805474,8.850013109398229e-12,4.293339200756676e-13,0.7599999998828016,0.23999000000176,0.0,0.0,0.0,0.34934117071591664
122,29305.712410108365,49.99999999894196,5.583188716085732,84974.48931954392,2.855422599344928,0.4556703924353103,8.100829721925606,1.9040771558950136,0.7590118751215384,0.24098812467819844,1.0202639963038513e-11,5.046635294665093e-13,0.7599999997587399,0.2399900000115211,0.0,0.0,0.0,0.339105027239121
123,32464.907332477822,49.9999999989042,5.571457129937587,84583.23822591471,2.843237314072699,0.4538131100917597,8.096580948989578,1.890078205140787,0.7587014056132956,0.2412985941605053,1.1235382698772304e-11,5.692385923370318e-13,0.7599999995380082,0.23999000005254797,0.0,0.0,0.0,0.3303937087312787
124,36255.94123932117,49.99999999885914,5.563838900971015,84159.24207360182,2.84687881139876,0.4543689800865383,8.092389492798796,1.8767885238565603,0.758309962797712,0.24169003695099173,1.219292125328518e-11,6.328998488355411e-13,0.7599999991978114,0.23999000018720226,0.0,0.0,0.0,0.32452583740292384
125,40805.18192753319,49.999999998805265,5.560429102862326,83800.04635313668,2.8600866746707956,0.45637919458389187,8.088846760465191,1.8657896719506106,0.7578538611212042,0.24214613860582843,1.3000920513540738e-11,6.890755681543308e-13,0.7599999986991727,0.23999000064035672,0.0,0.0,0.0,0.32135663814410864
126,46264.27075338762,49.99999999874077,5.559775168411924,83535.84891178942,2.876040280751624,0.4587949643205986,8.08617455365061,1.857574486643531,0.7573546633568417,0.24264533635278004,1.3648381282705607e-11,7.350284916907061e-13,0.7599999979953259,0.23999000218789704,0.0,0.0,0.0,0.32001414749667617
127,52815.17734441292,49.99999999866344,5.560002231978472,83290.46847069396,2.893767716543783,0.46146366725573035,8.083697234275945,1.849956343806234,0.7566911421995932,0.24330885748802572,1.4514169967386049e-11,7.9349228297175e-13,0.7599999970073001,0.23999000717438684,0.0,0.0,0.0,0.3192638362403876
128,60676.265253643294,49.9999999985707,5.560611501298343,83074.81051841106,2.910852456435368,0.4640201927353102,8.081520086047897,1.843227996454868,0.7559139345795147,0.24408606508712577,1.533934011065299e-11,8.49968746904979e-13,0.759999995438861,0.23999002176418532,0.0,0.0,0.0,0.31882209378149606
129,70109.57074471973,49.99999999845945,5.561342115514297,82879.94995857816,2.927017090656516,0.4664252582575526,8.079572066112595,1.8371521420431391,0.7549917960535547,0.2450082035921848,1.6165905593844887e-11,9.067609550125656e-13,0.7599999920235225,0.23999005893675968,0.0,0.0,0.0,0.3185264091995495
130,81429.53733401147,49.99999999832596,5.562133960866821,82697.869481983,2.9426018188463567,0.4687314990764192,8.077777618452616,1.8314894415986451,0.753892701967774,0.2461072976567373,1.701120295909842e-11,9.650945461030654e-13,0.7599999818282509,0.23999014193138365,0.0,0.0,0.0,0.31831592874066067
131,95013.49724116155,49.99999999816579,5.563016433865488,82523.59943131333,2.958046883997451,0.47100505312944047,8.076088214556885,1.8260858915994151,0.752580028841254,0.2474199707612245,1.788625386032909e-11,1.0258028305799843e-12,0.7599999418623836,0.23999032090757394,0.0,0.0,0.0,0.3181857737098085
132,111314.24912974164,49.99999999797362,5.564040332326959,82354.20154030358,2.973731856292721,0.4733018052812232,8.074475997346099,1.8208484420162558,0.7510104599325416,0.2489895396470182,1.880082940087543e-11,1.0896027106511838e-12,0.7599997819751806,0.2399907192015448,0.0,0.0,0.0,0.31815124592876226
133,130875.15139603775,49.999999997743004,5.565254086305162,82186.87038058543,2.9900284301946436,0.47567531776187205,8.072918692879986,1.8156980757764638,0.7491273975033044,0.25087260205204237,1.9768973023761592e-11,1.1574889188191963e-12,0.7599990262594266,0.23999186429340114,0.0,0.0,0.0,0.31822607330643377
134,154348.23411559308,49.99999999746625,5.56674475701231,82027.4642180199,3.0068167940275243,0.4781069672535554,8.071457795454021,1.8107466278210322,0.746905574160782,0.2530944253696728,2.07664002381789e-11,1.2277432774930136e-12,0.7599961589878986,0.23999533114703328,0.0,0.0,0.0,0.3184601986206695
135,182515.93337905948,49.99999999680203,5.568526951661898,81868.43902350076,3.0247091287130217,0.4806836170484378,8.070039388793615,1.8058102631024617,0.7442453666488846,0.2557546328549484,2.1839480369159255e-11,1.30354732639276e-12,0.7599872509196195,0.24000506147840298,0.0,0.0,0.0,0.31885071002365856
136,216317.17249521916,49.999999995207915,5.570677943963877,81707.34052057783,3.0441775789356815,0.48346998295478427,8.068645993129731,1.8008142407704182,0.741049874019322,0.25895012545537793,2.3009592333677874e-11,1.386462780855353e-12,0.7599650245157357,0.24002827176750374,0.0,0.0,0.0,0.31942958017542683
137,256878.65943461074,49.99999999138203,5.573285500879889,81543.65217696385,3.065600751349047,0.4865155938398338,8.067278043639078,1.7957319810916075,0.7372099938025279,0.2627900056404718,2.4294689484693905e-11,1.4777541120187473e-12,0.7599138012057024,0.24008056386814422,0.0,0.0,0.0,0.32023417599529924
138,305552.4437618807,49.99999998219992,5.576450529116704,81376.65255328015,3.0894330147294475,0.489878783253867,8.06593787889263,1.7905373809597125,0.7325924190002883,0.2674075804073027,2.571876112747786e-11,1.5790856485557091e-12,0.7598089946120905,0.24018642959636302,0.0,0.0,0.0,0.32131948917500075
139,363960.9849546046,49.999999962708635,5.580295166586493,81206.11979728716,3.116184946208373,0.49362322523100205,8.064627135421592,1.785193222435708,0.7270328225188973,0.2729671768495443,2.7314330484664136e-11,1.6927182972040347e-12,0.7595959013708793,0.24040052220375238,0.0,0.0,0.0,0.3227431204439911
140,434051.23438587325,49.99999992648272,5.584971137670667,81030.41057003922,3.146608060610653,0.497842650852636,8.06334749924975,1.779652755488816,0.7203278352643505,0.2796721640588026,2.9125378945724384e-11,1.8217128752739373e-12,0.7592260571388478,0.24077122874986306,0.0,0.0,0.0,0.32459572751127996
141,518159.53370339563,49.99999986339194,5.590660921684551,80851.76271137879,3.1813000788683596,0.5026046362403641,8.062100857273542,1.7738583252393298,0.7122247749270905,0.2877752243459023,3.121135276422827e-11,1.970220118494959e-12,0.758559476425464,0.24143851071042222,0.0,0.0,0.0,0.32693516075352025
142,619089.4928844225,49.99999975702196,5.597602034770808,80666.54062784676,3.2215680750514473,0.5080673128690268,8.060890471936386,1.7677395563883167,0.7024063548915814,0.2975936443224429,3.365472473335059e-11,2.143998025785907e-12,0.7574604541978389,0.24253806702414693,0.0,0.0,0.0,0.32991510383927525
143,740205.4439016548,49.99999958359717,5.60616780194029,80470.41096485892,3.269374140958803,0.5144646232589053,8.059725035800021,1.7612337933444637,0.6904673652383243,0.3095326339041729,3.657457091750607e-11,2.3512937976680498e-12,0.755807935621173,0.2441909546981492,0.0,0.0,0.0,0.3337072558367563
144,885544.5851223336,49.999999310160405,5.616724875295666,80264.35592182356,3.3263668842960397,0.5219701483825706,8.058608051129193,1.754221240192,0.675882272751463,0.32411772630460745,4.014299200762535e-11,2.604190050261178e-12,0.7532707889215843,0.2467283506418971,0.0,0.0,0.0,0.33856995962914893
145,1006435.7636417069,49.99999901568524,5.6256797833132275,80091.46270455835,3.3753639064833476,0.5283206020730752,8.057844710795226,1.748839825776442,0.6634969902415014,0.3365030087402969,4.321667578397686e-11,2.821896956140384e-12,0.7509415669042334,0.24905769004776568,0.0,0.0,0.0,0.34304891841142016
146,1115632.30182769,49.9999986995563,5.633887056864089,79930.46271986616,3.421149360751464,0.5341720350544513,8.057254282736714,1.7442439662625597,0.6520805280999509,0.3479194708121581,4.6105498083346126e-11,3.0263085741491388e-12,0.7488157865576067,0.25118352390615817,0.0,0.0,0.0,0.347396077348529
147,1218351.1764177862,49.99999836091787,5.6417037357957645,79781.46314907214,3.4649824176546855,0.5397010352148032,8.056774582296113,1.7401138736177117,0.6411628374747066,0.3588371613693958,4.8928780791991134e-11,3.2258546151123893e-12,0.7467486197306871,0.2532507134093286,0.0,0.0,0.0,0.351680671719396
148,1317064.4237420675,49.99999799801232,5.64931151326876,79630.32424814982,3.508746150860474,0.5451519492161405,8.05636912864495,1.7362825368061734,0.6304603701823775,0.3695396285934397,5.176704754368114e-11,3.4262895790497794e-12,0.744704418655111,0.25529492042331364,0.0,0.0,0.0,0.3559964680303632
